Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Election Year,Office
Muriel Bowser ,Bowser 2012,Business,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/30/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/1/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/30/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/3/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/1/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/1/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/31/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/3/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/31/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,30.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/2/2012,30.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,40.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,40.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,40.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,40.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/3/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/3/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/30/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/30/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/1/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,30.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/31/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/28/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/1/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/3/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/24/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,6/11/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,300.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,1.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,6/15/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/13/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/24/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/27/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/27/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/25/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/25/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/28/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/27/2012,30.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/27/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/30/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/30/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/31/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/9/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,65.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,80.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/1/2012,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,300.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/3/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,8/2/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,7/31/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/28/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/25/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/27/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/27/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/29/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/28/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,7/9/2012,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/24/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/24/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/31/2012,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,7/29/2012,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,8/2/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/15/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/15/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/7/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/22/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/20/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/15/2011,300.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,10/24/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/8/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/14/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/22/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/20/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/22/2011,300.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/8/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/22/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/21/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/15/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/22/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/21/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/11/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/14/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/17/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/20/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,11/11/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/16/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/6/2012,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/5/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,350.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/11/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/10/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/1/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/1/2011,250.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/8/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/10/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/6/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,12/10/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,101.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/11/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,12/5/2011,500.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/7/2011,25.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/30/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/6/2011,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/4/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/8/2011,50.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/28/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/4/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/4/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/9/2011,150.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/8/2011,51.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/4/2011,75.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/27/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,11/25/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/3/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/11/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/15/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Corporation,10/20/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/7/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/7/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/7/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,12/7/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/13/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/4/2011,200.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,11/5/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/5/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,10/11/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/8/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/10/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/3/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Business,12/4/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/4/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/8/2011,100.0,2012.0,Council Ward 4
Muriel Bowser ,Bowser 2012,Individual,12/8/2011,100.0,2012.0,Council Ward 4
