,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
5573,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,5,2010.0,Mayor
5574,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,1,2010.0,Mayor
5575,Adrian M Fenty ,Fenty 2010,Individual,9/7/2010,1,2010.0,Mayor
5576,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,5,2010.0,Mayor
5577,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,5,2010.0,Mayor
5578,Adrian M Fenty ,Fenty 2010,Individual,9/7/2010,1,2010.0,Mayor
5579,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,5,2010.0,Mayor
5580,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,15,2010.0,Mayor
5581,Adrian M Fenty ,Fenty 2010,Individual,8/6/2010,9,2010.0,Mayor
5582,Adrian M Fenty ,Fenty 2010,Individual,3/10/2010,1,2010.0,Mayor
5583,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,5,2010.0,Mayor
5584,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,2,2010.0,Mayor
5585,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,5,2010.0,Mayor
5586,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,1,2010.0,Mayor
5587,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,2,2010.0,Mayor
5588,Adrian M Fenty ,Fenty 2010,Individual,3/6/2010,5,2010.0,Mayor
5589,Adrian M Fenty ,Fenty 2010,Individual,3/6/2010,25,2010.0,Mayor
5590,Adrian M Fenty ,Fenty 2010,Individual,9/7/2010,51,2010.0,Mayor
5591,Adrian M Fenty ,Fenty 2010,Individual,3/6/2010,25,2010.0,Mayor
5592,Adrian M Fenty ,Fenty 2010,Individual,3/6/2010,5,2010.0,Mayor
5593,Adrian M Fenty ,Fenty 2010,Individual,3/7/2010,5,2010.0,Mayor
5594,Adrian M Fenty ,Fenty 2010,Individual,3/7/2010,1,2010.0,Mayor
5595,Adrian M Fenty ,Fenty 2010,Individual,3/8/2010,5,2010.0,Mayor
5596,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,949,2010.0,Mayor
5597,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,1,2010.0,Mayor
5598,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,25,2010.0,Mayor
5599,Adrian M Fenty ,Fenty 2010,Individual,3/9/2010,1,2010.0,Mayor
5600,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,5,2010.0,Mayor
5601,Adrian M Fenty ,Fenty 2010,Individual,6/12/2010,25,2010.0,Mayor
5602,Adrian M Fenty ,Fenty 2010,Individual,1/21/2010,2,2010.0,Mayor
5603,Adrian M Fenty ,Fenty 2010,Individual,1/21/2010,5,2010.0,Mayor
5604,Adrian M Fenty ,Fenty 2010,Individual,1/22/2010,1,2010.0,Mayor
5605,Adrian M Fenty ,Fenty 2010,Individual,1/25/2010,15,2010.0,Mayor
5606,Adrian M Fenty ,Fenty 2010,Individual,1/26/2010,1,2010.0,Mayor
5607,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,5,2010.0,Mayor
5608,Adrian M Fenty ,Fenty 2010,Individual,8/10/2010,5,2010.0,Mayor
5609,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,25,2010.0,Mayor
5610,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,1,2010.0,Mayor
5611,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,2,2010.0,Mayor
5612,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,25,2010.0,Mayor
5613,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,15,2010.0,Mayor
5614,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,25,2010.0,Mayor
5615,Adrian M Fenty ,Fenty 2010,Individual,8/10/2010,25,2010.0,Mayor
5616,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,75,2010.0,Mayor
5617,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,25,2010.0,Mayor
5618,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,1,2010.0,Mayor
5619,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,1,2010.0,Mayor
5620,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,2,2010.0,Mayor
5621,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,1,2010.0,Mayor
5622,Adrian M Fenty ,Fenty 2010,Individual,1/28/2010,2,2010.0,Mayor
5623,Adrian M Fenty ,Fenty 2010,Individual,1/29/2010,5,2010.0,Mayor
5624,Adrian M Fenty ,Fenty 2010,Individual,1/29/2010,5,2010.0,Mayor
5625,Adrian M Fenty ,Fenty 2010,Individual,1/29/2010,1,2010.0,Mayor
5626,Adrian M Fenty ,Fenty 2010,Individual,9/7/2010,25,2010.0,Mayor
5627,Adrian M Fenty ,Fenty 2010,Individual,1/29/2010,25,2010.0,Mayor
5628,Adrian M Fenty ,Fenty 2010,Individual,1/29/2010,5,2010.0,Mayor
5629,Adrian M Fenty ,Fenty 2010,Individual,1/30/2010,5,2010.0,Mayor
5630,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,5,2010.0,Mayor
5631,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,2,2010.0,Mayor
5632,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5633,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5634,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,2,2010.0,Mayor
5635,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5636,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,2,2010.0,Mayor
5637,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5638,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5639,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5640,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5641,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5642,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,2,2010.0,Mayor
5643,Adrian M Fenty ,Fenty 2010,Individual,12/4/2009,15,2010.0,Mayor
5644,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,3,2010.0,Mayor
5645,Adrian M Fenty ,Fenty 2010,Individual,1/31/2010,1,2010.0,Mayor
5646,Adrian M Fenty ,Fenty 2010,Individual,3/4/2010,25,2010.0,Mayor
5647,Adrian M Fenty ,Fenty 2010,Individual,3/4/2010,1,2010.0,Mayor
5648,Adrian M Fenty ,Fenty 2010,Individual,3/5/2010,2,2010.0,Mayor
5649,Adrian M Fenty ,Fenty 2010,Business,3/5/2010,2,2010.0,Mayor
5650,Adrian M Fenty ,Fenty 2010,Individual,3/5/2010,1,2010.0,Mayor
5651,Adrian M Fenty ,Fenty 2010,Individual,3/5/2010,2,2010.0,Mayor
5652,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5653,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
5654,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
5655,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5656,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5657,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5658,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5659,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,75,2010.0,Mayor
5660,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5661,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,2,2010.0,Mayor
5662,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5663,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,5,2010.0,Mayor
5664,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5665,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5666,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5667,Adrian M Fenty ,Fenty 2010,Individual,7/31/2009,1,2010.0,Mayor
5668,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5669,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5670,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5671,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5672,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5673,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5674,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5675,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5676,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,15,2010.0,Mayor
5677,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,5,2010.0,Mayor
5678,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5679,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5680,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,25,2010.0,Mayor
5681,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5682,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5683,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5684,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,25,2010.0,Mayor
5685,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,25,2010.0,Mayor
5686,Adrian M Fenty ,Fenty 2010,Business,7/16/2009,25,2010.0,Mayor
5687,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5688,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5689,Adrian M Fenty ,Fenty 2010,Individual,8/10/2010,25,2010.0,Mayor
5690,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5691,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5692,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
5693,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5694,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5695,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5696,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,102,2010.0,Mayor
5697,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5698,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5699,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,88,2010.0,Mayor
5700,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5701,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5702,Adrian M Fenty ,Fenty 2010,Individual,6/10/2010,5,2010.0,Mayor
5703,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5704,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5705,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5706,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5707,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
5708,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5709,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5710,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5711,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,3,2010.0,Mayor
5712,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,25,2010.0,Mayor
5713,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5714,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,5,2010.0,Mayor
5715,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5716,Adrian M Fenty ,Fenty 2010,Individual,2/1/2009,25,2010.0,Mayor
5717,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5718,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5719,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
5720,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5721,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5722,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5723,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5724,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5725,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,5,2010.0,Mayor
5726,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5727,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5728,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
5729,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5730,Adrian M Fenty ,Fenty 2010,Individual,11/10/2009,1,2010.0,Mayor
5731,Adrian M Fenty ,Fenty 2010,Individual,9/16/2009,1,2010.0,Mayor
5732,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5733,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,25,2010.0,Mayor
5734,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5735,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5736,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5737,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5738,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,5,2010.0,Mayor
5739,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5740,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5741,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,25,2010.0,Mayor
5742,Adrian M Fenty ,Fenty 2010,Business,7/30/2009,25,2010.0,Mayor
5743,Adrian M Fenty ,Fenty 2010,Individual,11/2/2008,25,2010.0,Mayor
5744,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
5745,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5746,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5747,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,1,2010.0,Mayor
5748,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,2,2010.0,Mayor
5749,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,125,2010.0,Mayor
5750,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,1,2010.0,Mayor
5751,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5752,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5753,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,25,2010.0,Mayor
5754,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
5755,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5756,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5757,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5758,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5759,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,3,2010.0,Mayor
5760,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5761,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
5762,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5763,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
5764,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,5,2010.0,Mayor
5765,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5766,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5767,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5768,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5769,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5770,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,2,2010.0,Mayor
5771,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5772,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5773,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,3,2010.0,Mayor
5774,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,21,2010.0,Mayor
5775,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5776,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5777,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,125,2010.0,Mayor
5778,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5779,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,25,2010.0,Mayor
5780,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5781,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5782,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5783,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5784,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,2,2010.0,Mayor
5785,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5786,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5787,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5788,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,5,2010.0,Mayor
5789,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
5790,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5791,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5792,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5793,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5794,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5795,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5796,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5797,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,25,2010.0,Mayor
5798,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5799,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,2,2010.0,Mayor
5800,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5801,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5802,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5803,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5804,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
5805,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5806,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5807,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
5808,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
5809,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
5810,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5811,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5812,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
5813,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5814,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,1,2010.0,Mayor
5815,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5816,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5817,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5818,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5819,Adrian M Fenty ,Fenty 2010,Business,7/30/2009,5,2010.0,Mayor
5820,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5821,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,51,2010.0,Mayor
5822,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5823,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5824,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5825,Adrian M Fenty ,Fenty 2010,Corporate Sponsored PAC,12/12/2008,1,2010.0,Mayor
5826,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5827,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,5,2010.0,Mayor
5828,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,125,2010.0,Mayor
5829,Adrian M Fenty ,Fenty 2010,Individual,9/14/2009,51,2010.0,Mayor
5830,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5831,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5832,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5833,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,25,2010.0,Mayor
5834,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,3,2010.0,Mayor
5835,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5836,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5837,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,5,2010.0,Mayor
5838,Adrian M Fenty ,Fenty 2010,Individual,6/25/2009,5,2010.0,Mayor
5839,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,3,2010.0,Mayor
5840,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5841,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5842,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5843,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5844,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5845,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5846,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5847,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,5,2010.0,Mayor
5848,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,3,2010.0,Mayor
5849,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,25,2010.0,Mayor
5850,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,25,2010.0,Mayor
5851,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,5,2010.0,Mayor
5852,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
5853,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5854,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5855,Adrian M Fenty ,Fenty 2010,Individual,8/10/2010,1,2010.0,Mayor
5856,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,1,2010.0,Mayor
5857,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5858,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5859,Adrian M Fenty ,Fenty 2010,Corporate Sponsored PAC,12/12/2008,2,2010.0,Mayor
5860,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5861,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
5862,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
5863,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5864,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5865,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5866,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,1,2010.0,Mayor
5867,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5868,Adrian M Fenty ,Fenty 2010,Individual,2/24/2009,1,2010.0,Mayor
5869,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5870,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5871,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
5872,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
5873,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
5874,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
5875,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
5876,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
5877,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
5878,Adrian M Fenty ,Fenty 2010,Individual,9/14/2009,51,2010.0,Mayor
5879,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
5880,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,5,2010.0,Mayor
5881,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
